Public Health|Revista Brasileira de Epidemiologia||Rev. bras. epidemiol.|rbepid|1415-790X|1415-790X||Associação Brasileira de Pós -Graduação em Saúde Coletiva
Brazil|Revista Brasileira de Estudos de População||Rev. bras. estud. popul.|rbepop|0102-3098|0102-3098||Associação Brasileira de Estudos Populacionais
Brazil|Revista Brasileira de Estudos Pedagógicos||Rev. Bras. Estud. Pedagog.|rbeped|2176-6681||2176-6681|Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira
Brazil|Revista Brasileira de Farmacognosia||Rev. bras. farmacogn.|rbfar|0102-695X|0102-695X||Sociedade Brasileira de Farmacognosia
Brazil|Revista Brasileira de Fisiologia Vegetal||Rev. Bras. Fisiol. Veg.|rbfv|0103-3131|0103-3131||Sociedade Brasileira de Fisiologia Vegetal
Brazil|Revista Brasileira de Fruticultura||Rev. Bras. Frutic.|rbf|0100-2945|0100-2945||Sociedade Brasileira de Fruticultura
Brazil|Revista Brasileira de Geofísica||Rev. Bras. Geof.|rbg|0102-261X|0102-261X||Sociedade Brasileira de Geofísica
Brazil|Revista Brasileira de Geriatria e Gerontologia||Rev. bras. geriatr. gerontol.|rbgg|1809-9823|1809-9823||Universidade do Estado do Rio Janeiro
Brazil|Revista Brasileira de Ginecologia e Obstetrícia||Rev. Bras. Ginecol. Obstet.|rbgo|0100-7203|0100-7203||Federação Brasileira das Sociedades de Ginecologia e Obstetrícia
Brazil|Revista Brasileira de Hematologia e Hemoterapia||Rev. Bras. Hematol. Hemoter.|rbhh|1516-8484|1516-8484||Associação Brasileira de Hematologia e Hemoterapia e Terapia Celular
Brazil|Revista Brasileira de História||Rev. Bras. Hist.|rbh|0102-0188|0102-0188|1806-9347|Associação Nacional de História - ANPUH
Brazil|Revista Brasileira de Linguística Aplicada||Rev. bras. linguist. apl.|rbla|1984-6398||1984-6398|Faculdade de Letras - Universidade Federal de Minas Gerais
Brazil|Revista Brasileira de Medicina do Esporte||Rev Bras Med Esporte|rbme|1517-8692|1517-8692||Sociedade Brasileira de Medicina do Exercício e do Esporte
Brazil|Revista Brasileira de Meteorologia||Rev. bras. meteorol.|rbmet|0102-7786|0102-7786||Sociedade Brasileira de Meteorologia
Brazil|Revista Brasileira de Oceanografia||Rev. Bras. Oceanogr.|rboce|1413-7739|1413-7739||Instituto Oceanográfico da Universidade de São Paulo
Brazil|Revista Brasileira de Oftalmologia||Rev. bras.oftalmol.|rbof|0034-7280|0034-7280||Sociedade Brasileira de Oftalmologia
Brazil|Revista Brasileira de Ortopedia||Rev. bras. ortop.|rbort|0102-3616|0102-3616||Sociedade Brasileira de Ortopedia e Traumatologia
Brazil|Revista Brasileira de Otorrinolaringologia||Rev. Bras. Otorrinolaringol.|rboto|0034-7299|0034-7299||ABORL-CCF Associação Brasileira de Otorrinolaringologia e Cirurgia Cérvico-Facial
Brazil|Revista Brasileira de Parasitologia Veterinária|Rev Bras Parasitol Vet|Rev. Bras. Parasitol. Vet.|rbpv|1984-2961||1984-2961|Colégio Brasileiro de Parasitologia Veterinária
Brazil|Revista Brasileira de Plantas Medicinais||Rev. bras. plantas med.|rbpm|1516-0572|1516-0572||Sociedade Brasileira de Plantas Medicinais
Brazil|Revista Brasileira de Política Internacional||Rev. bras. polít. int.|rbpi|0034-7329|0034-7329||Instituto Brasileiro de Relações Internacionais
Brazil|Revista Brasileira de Psiquiatria|Rev Bras Psiquiatr|Rev. Bras. Psiquiatr.|rbp|1516-4446|1516-4446||Associação Brasileira de Psiquiatria - ABP
Brazil|Revista Brasileira de Reumatologia|Rev Bras Reumatol|Rev. Bras. Reumatol.|rbr|0482-5004|0482-5004||Sociedade Brasileira de Reumatologia
Brazil|Revista Brasileira de Saúde e Produção Animal||Rev. bras. saúde prod. anim.|rbspa|1519-9940||1519-9940|UFBA - Universidade Federal da Bahia
Brazil|Revista Brasileira de Saúde Materno Infantil||Rev. Bras. Saude Mater. Infant.|rbsmi|1519-3829|1519-3829||Instituto de Medicina Integral Prof. Fernando Figueira
Brazil|Revista Brasileira de Saúde Ocupacional||Rev. bras. saúde ocup.|rbso|0303-7657|0303-7657||Fundação Jorge Duprat Figueiredo de Segurança e Medicina do Trabalho - FUNDACENTRO
Brazil|Revista Brasileira de Sementes||Rev. bras. sementes|rbs|0101-3122|0101-3122||Associação Brasileira de Tecnologia de Sementes
Brazil|Revista Brasileira de Terapia Intensiva|Rev Bras Ter Intensiva|Rev. bras. ter. intensiva|rbti|0103-507X|0103-507X||Associação de Medicina Intensiva Brasileira - AMIB
Brazil|Revista Brasileira de Zoologia||Rev. Bras. Zool.|rbzool|0101-8175|0101-8175||Sociedade Brasileira de Zoologia
Brazil|Revista Brasileira de Zootecnia||R. Bras. Zootec.|rbz|1516-3598|1516-3598|1806-9290|Sociedade Brasileira de Zootecnia
Brazil|Revista CEFAC||Rev. CEFAC|rcefac|1516-1846|1516-1846|1982-0216|CEFAC Saúde e Educação
Brazil|Revista Ceres||Rev. Ceres|rceres|0034-737X|0034-737X||Universidade Federal de Viçosa
Mexico|Revista Chapingo. Serie ciencias forestales y del ambiente||Rev. Chapingo|rcscfa|0186-3231|0186-3231||Universidad Autónoma Chapingo, Coordinación de Revistas Institucionales
Mexico|Revista Chapingo. Serie horticultura||Rev. Chapingo Ser.Hortic|rcsh|1027-152X|1027-152X||Universidad Autónoma Chapingo
Chile|Revista chilena de anatomía||Rev. chil. anat.|rca|0716-9868|0716-9868||Sociedad Chilena de Anatomía
Chile|Revista chilena de cardiología||Rev Chil Cardiol|rchcardiol|0718-8560||0718-8560|Sociedad Chilena de Cardiología y Cirugía Cardiovascular
Chile|Revista chilena de cirugía||Rev Chil Cir|rchcir|0718-4026||0718-4026|Sociedad de Cirujanos de Chile
Chile|Revista chilena de derecho privado||RChDP|rchdp|0718-8072||0718-8072|Fundación Fernando Fueyo Laneri. Escuela de Derecho. Universidad Diego Portales.
Chile|Revista chilena de derecho||Rev. chil. derecho|rchilder|0718-3437||0718-3437|Pontificia Universidad Católica de Chile. Facultad de Derecho
Chile|Revista chilena de enfermedades respiratorias||Rev. chil. enferm. respir.|rcher|0717-7348||0717-7348|Sociedad Chilena de Enfermedades Respiratorias
Chile|Revista chilena de historia natural||Rev. chil. hist. nat.|rchnat|0716-078X|0716-078X||Sociedad de Biología de Chile
Chile|Revista chilena de infectología|Rev Chilena Infectol|Rev. chil. infectol.|rci|0716-1018|0716-1018||Sociedad Chilena de Infectología
Chile|Revista chilena de literatura||Rev. chil. lit.|rchilite|0718-2295||0718-2295|Universidad de Chile<br>Facultad de Filosofía y Humanidades<br> Departamento de Literatura
Chile|Revista chilena de neuro-psiquiatría||Rev. chil. neuro-psiquiatr.|rchnp|0717-9227||0717-9227|Sociedad de Neurología, Psiquiatría y Neurocirugía
Chile|Revista chilena de nutrición||Rev. chil. nutr.|rchnut|0717-7518||0717-7518|Sociedad Chilena de Nutrición, Bromatología y Toxicología
Chile|Revista chilena de obstetricia y ginecología||Rev. chil. obstet. ginecol.|rchog|0717-7526||0717-7526|Sociedad Chilena de Obstetricia y Ginecología
Chile|Revista chilena de pediatría|Rev Chil Pediatr|Rev. chil. pediatr.|rcp|0370-4106|0370-4106||Sociedad Chilena de Pediatría
Chile|Revista chilena de radiología||Rev. chil. radiol.|rchradiol|0717-9308||0717-9308|Publimpacto
Bolivia|Revista Ciencia y Cultura||Rev Cien Cult|rcc|2077-3323||2077-3323|Universidad Católica Boliviana
Colombia|Revista Ciencias de la Salud||Rev. Cienc. Salud|recis|1692-7273|1692-7273||Editorial Universidad del Rosario
Colombia|Revista Ciencias Estratégicas||rev.cienc.estrateg.|rces|1794-8347|1794-8347||Universidad Pontificia Bolivariana
Cuba|Revista Ciencias Técnicas Agropecuarias||Rev Cie Téc Agr|rcta|2071-0054||2071-0054|Universidad Agraria de La Habana
Bolivia|Revista Científica Ciencia Médica||Rev Cient Cienc Méd|rccm|1817-7433||1817-7433|Facultad de Medicina, Universidad Mayor de San Simón.
Brazil|Revista Ciência Agronômica||Rev. Ciênc. Agron.|rca|1806-6690||1806-6690|Universidade Federal do Ceará
Spain|Revista Clínica de Medicina de Familia||Rev Clin Med Fam|albacete|1699-695X|1699-695X||Sociedad Castellano-Manchega de Medicina de Familia y Comunitaria
Chile|Revista clínica de periodoncia, implantología y rehabilitación oral||Rev. Clin. Periodoncia Implantol. Rehabil. Oral|piro|0719-0107||0719-0107|Sociedad de Periodoncia de Chile.-Sociedad de Implantología Oral de Chile.-Sociedad de Prótesis y Rehabilitación Oral de Chile.
Colombia|Revista Colombiana de Anestesiología||Rev. colomb. anestesiol.|rca|0120-3347|0120-3347||SCARE-Sociedad Colombiana de Anestesiología y Reanimación
Colombia|Revista Colombiana de Antropología||Rev. colomb. antropol.|rcan|0486-6525|0486-6525||Instituto Colombiano de Antropología e Historia - ICANH
Colombia|Revista Colombiana de Biotecnología||Rev. colomb. biotecnol|biote|0123-3475|0123-3475||Instituto de Biotecnología, Universidad Nacional de Colombia
Colombia|Revista Colombiana de Cancerología||rev.colomb.cancerol.|rcc|0123-9015|0123-9015||Instituto Nacional de Cancerología E.S.E.
Colombia|Revista Colombiana de Cardiología||Rev. Colomb. Cardiol.|rcca|0120-5633|0120-5633||Sociedad Colombiana de Cardiologia. Oficina de Publicaciones
Colombia|Revista Colombiana de Ciencias Hortícolas||rev.colomb.cienc.hortic.|rcch|2011-2173|2011-2173||Sociedad Colombiana de Ciencias Hotícolas, Universidad Pedagógica y Tecnológica de Colombia
Colombia|Revista Colombiana de Ciencias Pecuarias||Rev Colom Cienc Pecua|rccp|0120-0690|0120-0690||Facultad de Ciencias Agrarias, Universidad de Antioquia
Colombia|Revista Colombiana de Ciencias Químico - Farmacéuticas||Rev. colomb. cienc. quim. farm.|rccqf|0034-7418|0034-7418||Departamento de Farmácia, Facultad de Ciencias, Universidade Nacional da Colombia
Colombia|Revista Colombiana de Cirugía||rev. colomb. cir.|rcci|2011-7582|2011-7582||Asociación Colombiana de Cirugía
Colombia|Revista Colombiana de Educación||Rev. colomb. educ.|rcde|0120-3916|0120-3916||Universidad Pedagógica Nacional de Colombia
Colombia|Revista Colombiana de Entomología||Rev. Colomb. Entomol.|rcen|0120-0488|0120-0488||Sociedad Colombiana de Entomología
Colombia|Revista Colombiana de Estadística||Rev.Colomb.Estad.|rce|0120-1751|0120-1751||Departamento de Estadística - Universidad Nacional de Colombia.
Colombia|Revista Colombiana de Gastroenterologia||Rev Col Gastroenterol|rcg|0120-9957|0120-9957||Asociación Colombiana de Gastroenterología
Colombia|Revista Colombiana de Matemáticas||Rev.colomb.mat.|rcm|0034-7426|0034-7426||Universidad Nacional de Colombia y Sociedad Colombiana de Matemáticas
Colombia|Revista Colombiana de Obstetricia y Ginecología||Rev Colomb Obstet Ginecol|rcog|0034-7434|0034-7434||Federación Colombiana de Obstetricia y Ginecología
Colombia|Revista Colombiana de Psicología||Rev. colomb. psicol.|rcps|0121-5469|0121-5469||Universidad Nacional de Colombia, Facultad de Ciencias Humanas, Departamento de Psicología
Colombia|Revista Colombiana de Psiquiatría||rev.colomb.psiquiatr.|rcp|0034-7450|0034-7450||Asociacion Colombiana de Psiquiatria.
Colombia|Revista Colombiana de Química||Rev.Colomb.Quim.|rcq|0120-2804|0120-2804||Departamento de Química, Universidad Nacional de Colombia.
Colombia|Revista Colombiana de Reumatología||Rev.Colomb.Reumatol.|rcre|0121-8123|0121-8123||Asociación Colombiana de Reumatología
Brazil|Revista Contabilidade & Finanças||Rev. contab. finanç.|rcf|1519-7077|1519-7077|1808-057X|Universidade de São Paulo, Faculdade de Economia, Administração e Contabilidade, Departamento de Contabilidade e Atuária
Costa Rica|Revista Costarricense de Cardiología||Rev. costarric. cardiol|rcc|1409-4142|1409-4142||Asociación Costarricense de Cardiología
Costa Rica|Revista Costarricense de Ciencias Médicas||Rev. costarric. cienc. méd|rccm|0253-2948|0253-2948||Editorial Nacional de Salud y Seguridad Social
Costa Rica|Revista Costarricense de Salud Pública||Rev. costarric. salud pública|rcsp|1409-1429|1409-1429||Asociación Costarricense de Salud Pública
Portugal|Revista Crítica de Ciências Sociais||Revista Crítica de Ciências Sociais|rccs|2182-7435||2182-7435|Centro de Estudos Sociais
Cuba|Revista Cubana de Anestesiología y Reanimación||Rev cuba anestesiol reanim|scar|1726-6718||1726-6718|Editorial Ciencias Médicas
Cuba|Revista Cubana de Angiología y Cirugía Vascular||Rev Cubana Angiol Cir Vasc|ang|1682-0037||1682-0037|Editorial Ciencias Médicas
Cuba|Revista Cubana de Ciencias Informáticas||Rev cuba cienc informat|rcci|2227-1899||2227-1899|Editorial Ediciones Futuro
Cuba|Revista Cubana de Cirugía||Rev Cubana Cir|cir|0034-7493|0034-7493|1561-2945|Editorial Ciencias Médicas
Cuba|Revista Cubana de Endocrinología||Rev Cubana Endocrinol|end|1561-2953||1561-2953|Editorial Ciencias Médicas
Cuba|Revista Cubana de Enfermería||Rev Cubana Enfermer|enf|0864-0319|0864-0319|1561-2961|Editorial Ciencias Médicas
Cuba|Revista Cubana de Estomatología||Rev Cubana Estomatol|est|0034-7507|0034-7507|1561-297X|Editorial Ciencias Médicas
Cuba|Revista Cubana de Farmacia||Rev Cubana Farm|far|0034-7515|0034-7515|1561-2988|Editorial Ciencias Médicas
Cuba|Revista Cubana de Hematología, Inmunología y Hemoterapia||Rev Cubana Hematol Inmunol Hemoter|hih|0864-0289|0864-0289|1561-2996|Editorial Ciencias Médicas
Cuba|Revista Cubana de Higiene y Epidemiología||Rev Cubana Hig Epidemiol|hie|1561-3003||1561-3003|Editorial Ciencias Médicas
Cuba|Revista Cubana de Información en Ciencias de la Salud||Rev. cuba. inf. cienc. salud|ics|2307-2113||2307-2113|Editorial Ciencias Médicas
Cuba|Revista Cubana de Informática Médica||RCIM|rcim|1684-1859||1684-1859|Universidad de Ciencias Médicas de La Habana
Cuba|Revista Cubana de Investigaciones Biomédicas||Rev Cubana Invest Bioméd|ibi|0864-0300|0864-0300|1561-3011|ECIMED
Cuba|Revista Cubana de Medicina General Integral||Rev Cubana Med Gen Integr|mgi|0864-2125|0864-2125|1561-3038|ECIMED
Cuba|Revista Cubana de Medicina Militar||Rev Cub Med Mil|mil|0138-6557|0138-6557|1561-3046|ECIMED
Cuba|Revista Cubana de Medicina Tropical|Rev Cubana Med Trop|Rev Cubana Med Trop|mtr|0375-0760|0375-0760|1561-3054|Centro Nacional de Información de Ciencias Médicas
Cuba|Revista Cubana de Medicina||Rev cubana med|med|0034-7523|0034-7523|1561-302X|ECIMED
Cuba|Revista Cubana de Obstetricia y Ginecología||Rev Cubana Obstet Ginecol|gin|0138-600X|0138-600X|1561-3062|Editorial Ciencias Médicas
Cuba|Revista Cubana de Oftalmología||Rev Cubana Oftalmol|oft|0864-2176|0864-2176|1561-3070|Editorial Ciencias Médicas
Cuba|Revista Cubana de Ortopedia y Traumatología||Rev Cubana Ortop Traumatol|ort|0864-215X|0864-215X|1561-3100|Editorial Ciencias Médicas
Cuba|Revista Cubana de Pediatría||Rev Cubana Pediatr|ped|0034-7531|0034-7531|1561-3119|Editorial Ciencias Médicas
Cuba|Revista Cubana de Plantas Medicinales||Rev Cubana Plant Med|pla|1028-4796||1028-4796|ECIMED
Cuba|Revista Cubana de Salud Pública||Rev Cubana Salud Pública|rcsp|0864-3466||0864-3466|Centro Nacional de Información de Ciencias Médicas
Public Health|Revista Cubana de Salud Pública||Rev. cub. salud pública|rcsp|0864-3466|0864-3466||Centro Nacional de Información de Ciencias Médicas
Brazil|Revista da Associação Médica Brasileira|Rev Assoc Med Bras|Rev. Assoc. Med. Bras.|ramb|0104-4230|0104-4230||Associação Médica Brasileira
Brazil|Revista da Educação Física / UEM||Rev. educ. fis. UEM|refuem|1983-3083||1983-3083|Universidade Estadual de Maringá
Brazil|Revista da Escola de Enfermagem da USP|Rev Esc Enferm USP|Rev. esc. enferm. USP|reeusp|0080-6234|0080-6234||Universidade de São Paulo, Escola de Enfermagem
Brazil|Revista da Faculdade de Educação||Rev. Fac. Educ.|rfe|0102-2555|0102-2555||Faculdade de Educação da Universidade de São Paulo
Brazil|Revista da Sociedade Brasileira de Fonoaudiologia||Rev. soc. bras. fonoaudiol.|rsbf|1516-8034|1516-8034|1982-0232|Sociedade Brasileira de Fonoaudiologia
Brazil|Revista da Sociedade Brasileira de Medicina Tropical|Rev Soc Bras Med Trop|Rev. Soc. Bras. Med. Trop.|rsbmt|0037-8682|0037-8682||Sociedade Brasileira de Medicina Tropical - SBMT
Brazil|Revista de Administração (São Paulo)||Rev. Adm. (São Paulo)|rausp|0080-2107|0080-2107||Departamento de Administração da Faculdade de Economia, Administração e Contabilidade da Universidade de São Paulo
Brazil|Revista de Administração Contemporânea||Rev. adm. contemp.|rac|1415-6555|1415-6555|1982-7849|Associação Nacional dos Programas de Pós-graduação em Administração
Brazil|Revista de Administração de Empresas||Rev. adm. empres.|rae|0034-7590|0034-7590||Fundação Getulio Vargas, Escola de Administração de Empresas de S.Paulo
Brazil|Revista de Administração Pública||Rev. Adm. Pública|rap|0034-7612|0034-7612||Fundação Getulio Vargas
Brazil|Revista de Antropologia||Rev. Antropol.|ra|0034-7701|0034-7701||Departamento de Antropologia, Faculdade de Filosofia, Letras e Ciências Humanas, Universidade de São Paulo - FFLCH/USP
Chile|Revista de análisis económico||RAE|rae|0718-8870||0718-8870|ILADES - Universidad Alberto Hurtado.
Chile|Revista de biología marina y oceanografía||Rev. biol. mar. oceanogr.|revbiolmar|0718-1957||0718-1957|Universidad de Valparaíso. Facultad de Ciencias del Mar
Costa Rica|Revista de Biología Tropical||Rev. biol. trop|rbt|0034-7744|0034-7744||Universidad de Costa Rica
Spain|Revista de Bioética y Derecho||Rev. Bioética y Derecho|bioetica|1886-5887||1886-5887|Observatori de Bioètica i Dret - Cátedra UNESCO de Bioética
Chile|Revista de ciencia política (Santiago)||Rev. cienc. polít. (Santiago)|revcipol|0718-090X||0718-090X|Pontificia Universidad Católica de Chile. Instituto de Ciencia Política
Argentina|Revista de Ciencia y Tecnología||Rev. cienc. tecnol.|recyt|1851-7587||1851-7587|Centro de Investigación y Desarrollo Tecnológico, Facultad de Ciencias Exactas, Química y Naturales, Universidad Nacional de Misiones
Cuba|Revista de Ciencias Médicas de Pinar del Río||Rev Ciencias Médicas|rpr|1561-3194||1561-3194|Editorial Ciencias Médicas
Portugal|Revista de Ciências Agrárias||Rev. de Ciências Agrárias|rca|0871-018X|0871-018X||Sociedade de Ciências Agrárias de Portugal
Chile|Revista de derecho (Coquimbo)||RDUCN|rducn|0718-9753||0718-9753|Universidad Católica del Norte
Chile|Revista de derecho (Valdivia)||Rev. derecho (Valdivia)|revider|0718-0950||0718-0950|Universidad Austral de Chile. Facultad de Ciencias Jurídicas y Sociales
Chile|Revista de derecho (Valparaíso)||Revista de Derecho de la Pontificia Universidad Católica de Valparaíso|rdpucv|0718-6851||0718-6851|Ediciones Universitarias de Valparaíso
Colombia|Revista de Derecho Privado||Rev. Derecho Privado|rdp|0123-4366|0123-4366||Universidad Externado de Colombia
Colombia|Revista de Derecho||Rev. Derecho|dere|0121-8697|0121-8697||Fundación Universidad del Norte
Spain|Revista de Diagnóstico Biológico||Rev Diagn Biol|rdb|0034-7973|0034-7973||Editorial Siglo
Brazil|Revista de Economia Contemporânea||Rev. econ. contemp.|rec|1415-9848|1415-9848||Instituto de Economa da Universidade Federal do Rio de Janeiro
Brazil|Revista de Economia e Sociologia Rural||Rev. Econ. Sociol. Rural|resr|0103-2003|0103-2003||Sociedade Brasileira de Economia e Sociologia Rural
Brazil|Revista de Economia Política||Rev. Econ. Polit.|rep|0101-3157|0101-3157||Editora 34
Colombia|Revista de Economía del Caribe||rev. econ. Caribe|ecoca|2011-2106|2011-2106||Editorial Universidad del Norte
Colombia|Revista de Economía Institucional||Rev.econ.inst.|rei|0124-5996|0124-5996||Universidad Externado de Colombia
Social Sciences|Revista de Economía Institucional||Rev. Econ. Inst.|rei|0124-5996|0124-5996||Universidad Externado de Colombia, Facultad de Economía
Portugal|Revista de Enfermagem Referência||Rev. Enf. Ref.|ref|0874-0283|0874-0283||Escola Superior de Enfermagem de Coimbra - Unidade de Investigação em Ciências da Saúde - Enfermagem
Chile|Revista de estudios histórico-jurídicos||Rev. estud. hist.-juríd.|rehj|0716-5455|0716-5455||Ediciones Universitarias de Valparaíso
Costa Rica|Revista de Estudios Históricos de la Masonería Latinoamericana y Caribeña||REHMLAC|rehmlac|1659-4223|1659-4223||Universidad de Costa Rica
Colombia|Revista de Estudios Sociales||rev.estud.soc.|res|0123-885X|0123-885X||Facultad de Ciencias Sociales, Universidad de los Andes
Chile|Revista de filosofía||Rev. filos.|rfilosof|0718-4360||0718-4360|Universidad de Chile. Facultad de Filosofía y Humanidades
Peru|Revista de Gastroenterología del Perú|Rev. Gastr. Perú|Rev. gastroenterol. Perú|rgp|1022-5129|1022-5129||Sociedad de Gastroenterología del Perú
Chile|Revista de geografía Norte Grande||Rev. geogr. Norte Gd.|rgeong|0718-3402||0718-3402|Pontificia Universidad Católica de Chile. Instituto de Geografía
Portugal|Revista de Gestão Costeira Integrada||RGCI|rgci|1646-8872||1646-8872|Associação Portuguesa dos Recursos Hídricos
Argentina|Revista de historia americana y argentina||Rev. hist. am. argent.|rhaa|2314-1549||2314-1549|Editorial de la Facultad de Filosofía y Letras-Universidad-Nacional de Cuyo
Argentina|Revista de historia del derecho||Rev. hist. derecho|rhd|1853-1784||1853-1784|Instituto de Investigaciones de Historia del Derecho
Brazil|Revista de História (São Paulo)||Rev. Hist. (São Paulo)|rh|0034-8309|0034-8309||Universidade de São Paulo, Faculdade de Filosofia, Letras e Ciências Humanas, Departamento de História
Social Sciences|Revista de Humanidades y Ciencias Sociales (Santa Cruz de la Sierra)||Rev. humanid. cienc. soc. (St. Cruz Sierra)|rhcs|1819-0545|1819-0545||Instituto de Investigaciones Económicas y Sociales "José Ortiz Mercado"
Colombia|Revista de Ingeniería||rev.ing.|ring|0121-4993|0121-4993||Universidad de los Andes.
Peru|Revista de Investigaciones Veterinarias del Perú||Rev. investig. vet. Perú|rivep|1609-9117|1609-9117||Universidad Nacional Mayor de San Marcos. Facultad de Medicina Veterinaria
Mexico|Revista de investigación clínica||Rev. invest. clín.|ric|0034-8376|0034-8376||Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán
Peru|Revista de Investigación en Psicología||Rev. investig. psicol.|rip|1609-7475|1609-7475||Universidad Nacional Mayor de San Marcos. Facultad de Psicología
Colombia|Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales||Rev. acad. colomb. cienc. exact. fis. nat.|racefn|0370-3908|0370-3908||Academia Colombiana de Ciencias Exactas, Físicas y Naturales
Argentina|Revista de la Asociación Argentina de Ortopedia y Traumatología||Rev. Asoc. Argent. Ortop. Traumatol.|raaot|1852-7434||1852-7434|Asociación Argentina de Ortopedia y Traumatología
Argentina|Revista de la Asociación Argentina de Sedimentología||Rev. Asoc. Argent. Sedimentol.|raas|1853-6360|1853-6360|0328-1159|Asociación Argentina de Sedimentología
Spain|Revista de la Asociación Española de Neuropsiquiatría||Rev. Asoc. Esp. Neuropsiq.|neuropsiq|0211-5735|0211-5735||Asociación Española de Neuropsiquiatría
Argentina|Revista de la Asociación Geológica Argentina||Rev. Asoc. Geol. Argent.|raga|0004-4822|0004-4822|1851-8249|Asociación Geológica Argentina
Chile|Revista de la ciencia del suelo y nutrición vegetal||R.C. Suelo Nutr. Veg.|rcsuelo|0718-2791||0718-2791|Sociedad Chilena de la Ciencia del Suelo
Chile|Revista de la construcción||Revista de la Construcción|rconst|0718-915X||0718-915X|Escuela de Construcción Civil, Pontificia Universidad Católica de Chile
Mexico|Revista de la educación superior||Rev. educ. sup|resu|0185-2760|0185-2760||Asociación Nacional de Universidades e Instituciones de Educación Superior
Argentina|Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo||Rev. Fac. Cienc. Agrar., Univ. Nac. Cuyo|refca|1853-8665||1853-8665|Revista de la Facultad de Ciencias Agrarias. Universidad Nacional de Cuyo
Colombia|Revista de la Facultad de Derecho y Ciencias Políticas||Rev. Fac. Derecho Cienc. Polit. - Univ. Pontif. Bolivar.|rfdcp|0120-3886|0120-3886||Universidad Pontificia Bolivariana
Mexico|Revista de la Facultad de Medicina (México)||Rev. Fac. Med. (Méx.)|facmed|0026-1742|0026-1742||Universidad Nacional Autónoma de México, Facultad de Medicina
Colombia|Revista de la Facultad de Medicina Veterinaria y de Zootecnia||Rev. Med. Vet. Zoot.|rfmvz|0120-2952|0120-2952||Facultad de Medicina Veterinaria y de Zootecnia Universidad Nacional de Colombia
Colombia|Revista de la Facultad de Medicina||rev.fac.med.|rfmun|0120-0011|0120-0011||Universidad Naciona de colombia
Bolivia|Revista de la Sociedad Boliviana de Pediatría||Rev. bol. ped.|rbp|1024-0675||1024-0675|Sociedad Boliviana de Pediatría
Argentina|Revista de la Sociedad Entomológica Argentina||Rev. Soc. Entomol. Argent.|rsea|0373-5680|0373-5680|1851-7471|Sociedad Entomológica Argentina
Spain|Revista de la Sociedad Española de Enfermería Nefrológica||Rev Soc Esp Enferm Nefrol|nefro|1139-1375|1139-1375||Sociedad Española de Enfermería Nefrológica
Spain|Revista de la Sociedad Española del Dolor||Rev. Soc. Esp. Dolor|dolor|1134-8046|1134-8046||Sociedad Española del Dolor
Peru|Revista de la Sociedad Peruana de Medicina Interna||Rev. Soc. Peru. Med. Interna|rspmi|1609-7173||1609-7173|Sociedad Peruana de Medicina Interna
Peru|Revista de la Sociedad Química del Perú||Rev. Soc. Quím. Perú|rsqp|1810-634X|1810-634X||Sociedad Química del Perú
Colombia|Revista de la Universidad Industrial de Santander. Salud||Rev. Univ. Ind. Santander. Salud|suis|0121-0807|0121-0807||Universidad Industrial de Santander
Argentina|Revista de la Unión Matemática Argentina||Rev. Unión Mat. Argent.|ruma|0041-6932|0041-6932|1669-9637|Unión Matemática Argentina
Costa Rica|Revista de Matemática Teoría y Aplicaciones||Rev. Mat|rmta|1409-2433|1409-2433||Publicación del Centro de Investigaciones en Matemática Pura y Aplicada (CIMPA)
Colombia|Revista de Medicina Veterinaria||Rev. Med. Vet.|rmv|0122-9354|0122-9354||Universidad de La Salle
Brazil|Revista de Microbiologia||Rev. Microbiol.|rm|0001-3714|0001-3714||Sociedade Brasileira de Microbiologia
Argentina|Revista de nefrologia, dialisis y transplante||Rev. nefrol. dial. transpl.|nefro|2346-8548|2346-8548|0326-3428|Asociación Regional de Diálisis y Trasplantes Renales de Capital Federal y Provincia de Buenos Aires
Peru|Revista de Neuro-Psiquiatría||Rev Neuropsiquiatr|rnp|0034-8597|0034-8597||Universidad Peruana Cayetano Heredia. Facultad de Medicina
Brazil|Revista de Nutrição||Rev. Nutr.|rn|1415-5273|1415-5273||Pontifícia Universidade Católica de Campinas
Brazil|Revista de Odontologia da UNESP|Rev Odontol UNESP|Rev. odontol. UNESP|rounesp|1807-2577||1807-2577|Universidade Estadual Paulista Júlio de Mesquita Filho
Brazil|Revista de Odontologia da Universidade de São Paulo||Rev Odontol Univ São Paulo|rousp|0103-0663|0103-0663||Universidade de São Paulo
Spain|Revista de Osteoporosis y Metabolismo Mineral||Rev Osteoporos Metab Miner|romm|1889-836X|1889-836X||Editorial Técnica y Comunicación Ibáñez & Plaza, S.L.
Chile|Revista de otorrinolaringología y cirugía de cabeza y cuello||Rev. Otorrinolaringol. Cir. Cabeza Cuello|orl|0718-4816||0718-4816|Sociedad Chilena de Otorrinolaringología, Medicina y Cirugía de Cabeza y Cuello
Cuba|Revista de Protección Vegetal||Rev. Protección Veg.|rpv|1010-2752|1010-2752|2224-4697|Centro Nacional de Sanidad Agropecuaria
