Symbol	ISSN in use	Print ISSN	E-ISSN	Collection Name	Acronym	Short Title	Title	Short Title-NLM	Publisher	URL journal page	License
cri	1409-4703	1409-4703	1409-4703	Costa Rica	aie	Rev. Actual. Investig. Educ	Actualidades Investigativas en Educación		Instituto de Investigación en Educación, Universidad de Costa Rica	http://www.scielo.sa.cr/scielo.php?script=sci_serial&pid=1409-4703&lng=en	by-nc-nd/3.0
cri	2215-3535	0858-6444	2215-3535	Costa Rica	ap	Act.Psi	Actualidades en Psicología		Instituto de Investigaciones Psicológicas, Universidad de Costa Rica	http://www.scielo.sa.cr/scielo.php?script=sci_serial&pid=2215-3535&lng=en	by-nc-nd/3.0
cri	1409-4185	1409-4185		Costa Rica	as	Adolesc. salud	Adolescencia y Salud		Caja Costarricense de Seguro Social. Programa Atención Integral del Adolescente	http://www.scielo.sa.cr/scielo.php?script=sci_serial&pid=1409-4185&lng=en	
cri	0377-9424	0377-9424		Costa Rica	ac	Agron. Costarricense	Agronomía Costarricense		Universidad de Costa Rica. Colegio de Ingenieros y Agrónomos. Ministerio de Agricultura y Ganadería	http://www.scielo.sa.cr/scielo.php?script=sci_serial&pid=0377-9424&lng=en	by-nc-nd/3.0
cri	1659-1321	1659-1321	1021-7444	Costa Rica	am	Agron. Mesoam	Agronomía Mesoamericana		Universidad de Costa Rica. Programa Cooperativo Centroamericano para el Mejoramiento Cultivos y Animales	http://www.scielo.sa.cr/scielo.php?script=sci_serial&pid=1659-1321&lng=en	by-nc-nd/3.0
cri	1409-469X		1409-469X	Costa Rica	dreh	Diálogos rev. electr. hist	Diálogos Revista Electrónica de Historia		Escuela de Historia. Universidad de Costa Rica	http://www.scielo.sa.cr/scielo.php?script=sci_serial&pid=1409-469X&lng=en	by-nc-nd/3.0
cri	2215-2458	2215-2458	2215-2458	Costa Rica	is	InterSedes	InterSedes		Sedes Regionales	http://www.scielo.sa.cr/scielo.php?script=sci_serial&pid=2215-2458&lng=en	by-nc-nd/3.0
cri	1409-3871		1409-3871	Costa Rica	lankesteriana	Lankesteriana	Lankesteriana		Lankester Botanical Garden, University of Costa Rica	http://www.scielo.sa.cr/scielo.php?script=sci_serial&pid=1409-3871&lng=en	by-nc-nd/3.0
cri	1409-0015	1409-0015		Costa Rica	mlcr	Med. leg. Costa Rica	Medicina Legal de Costa Rica		Asociación Costarricense de Medicina Forense	http://www.scielo.sa.cr/scielo.php?script=sci_serial&pid=1409-0015&lng=en	by-nc-nd/3.0
cri	1659-0201		1659-0201	Costa Rica	psm	PSM	Población y Salud en Mesoamérica		Universidad de Costa Rica. Centro Centroamericano de Población	http://www.scielo.sa.cr/scielo.php?script=sci_serial&pid=1659-0201&lng=en	by-nc-nd/3.0
cri	1659-3820	0379-3974	1659-3820	Costa Rica	com	Comunicación	Revista Comunicación		Instituto Tecnológico de Costa Rica	http://www.scielo.sa.cr/scielo.php?script=sci_serial&pid=1659-3820&lng=en	by-nc-nd/3.0
cri	1409-4142	1409-4142		Costa Rica	rcc	Rev. costarric. cardiol	Revista Costarricense de Cardiología		Asociación Costarricense de Cardiología	http://www.scielo.sa.cr/scielo.php?script=sci_serial&pid=1409-4142&lng=en	by-nc-nd/3.0
cri	0253-2948	0253-2948		Costa Rica	rccm	Rev. costarric. cienc. méd	Revista Costarricense de Ciencias Médicas		Editorial Nacional de Salud y Seguridad Social	http://www.scielo.sa.cr/scielo.php?script=sci_serial&pid=0253-2948&lng=en	
cri	1659-2913	0257-1439	1659-2913	Costa Rica	rcp	Rev. Costarric. Psic	Revista Costarricense de Psicología		Colegio Profesional de Psicólogos de Costa Rica	http://www.scielo.sa.cr/scielo.php?script=sci_serial&pid=1659-2913&lng=en	by-nc-nd/3.0
cri	1409-1429	1409-1429		Costa Rica	rcsp	Rev. costarric. salud pública	Revista Costarricense de Salud Pública		Asociación Costarricense de Salud Pública	http://www.scielo.sa.cr/scielo.php?script=sci_serial&pid=1409-1429&lng=en	by-nc-nd/3.0
cri	2215-2644	0379-7082	2215-2644	Costa Rica	edu	Educación	Revista Educación		Universidad de Costa Rica	http://www.scielo.sa.cr/scielo.php?script=sci_serial&pid=2215-2644&lng=en	by-nc-nd/3.0
cri	1409-4258	1409-4258	1409-4258	Costa Rica	ree	Educare	Revista Electrónica Educare		Universidad Nacional. CIDE	http://www.scielo.sa.cr/scielo.php?script=sci_serial&pid=1409-4258&lng=en	by-nc-nd/3.0
cri	1017-8546	1017-8546		Costa Rica	rmhnn	Rev. méd. Hosp. Nac. Niños (Costa Rica)	Revista Médica del Hospital Nacional de Niños Dr. Carlos Sáenz Herrera		Editorial Nacional de Salud y Seguridad Social	http://www.scielo.sa.cr/scielo.php?script=sci_serial&pid=1017-8546&lng=en	
cri	1659-2859	1021-1209	1659-2859	Costa Rica	reflexiones	Reflexiones	Revista Reflexiones	Reflexiones	Universidad de Costa Rica, Facultad de Ciencias Sociales	http://www.scielo.sa.cr/scielo.php?script=sci_serial&pid=1659-2859&lng=en	by-nc-nd/3.0
cri	0379-3962		0379-3962	Costa Rica	tem	Tecnología en Marcha	Revista Tecnología en Marcha		Editorial Tecnológica de Costa Rica	http://www.scielo.sa.cr/scielo.php?script=sci_serial&pid=0379-3962&lng=en	by-nc/3.0
cri	0034-7744	0034-7744	0034-7744	Costa Rica	rbt	Rev. biol. trop	Revista de Biología Tropical		Universidad de Costa Rica	http://www.scielo.sa.cr/scielo.php?script=sci_serial&pid=0034-7744&lng=en	by-nc-nd/3.0
cri	1659-4223		1659-4223	Costa Rica	rehmlac	REHMLAC	Revista de Estudios Históricos de la Masonería Latinoamericana y Caribeña		Universidad de Costa Rica	http://www.scielo.sa.cr/scielo.php?script=sci_serial&pid=1659-4223&lng=en	by-nc-nd/3.0
cri	1409-2433	1409-2433		Costa Rica	rmta	Rev. Mat	Revista de Matemática Teoría y Aplicaciones		Publicación del Centro de Investigaciones en Matemática Pura y Aplicada (CIMPA)	http://www.scielo.sa.cr/scielo.php?script=sci_serial&pid=1409-2433&lng=en	by-nc-nd/3.0
cri	1409-1259	1409-1259		Costa Rica	rcafss	Rev. cienc. adm. financ. segur. soc	Revistas de Ciencias Administrativas y Financieras de la Seguridad Social		Editorial Nacional de Salud y Seguridad Social	http://www.scielo.sa.cr/scielo.php?script=sci_serial&pid=1409-1259&lng=en	
cub	1024-9435	1024-9435	1561-2880	Cuba	aci	ACIMED	ACIMED		Centro Nacional de Información de Ciencias Médicas	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=1024-9435&lng=en	by-nc/4.0
cub	1815-5898		1815-5898	Cuba	au	au	Arquitectura y Urbanismo		Instituto Superior Politécnico José Antonio Echeverría	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=1815-5898&lng=en	by-nc/4.0
cub	1027-2852		1027-2852	Cuba	bta	Biotecnol Apl	Biotecnología Aplicada		Editorial Elfos Scientiae	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=1027-2852&lng=en	by-nc/4.0
cub	1560-4381		1560-4381	Cuba	ccm	ccm	Correo Científico Médico		Universidad Ciencias Médicas de Holguín	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=1560-4381&lng=en	by-nc/4.0
cub	0045-9178	0045-9178		Cuba	his	Cuad Hist Salud Pública	Cuadernos de Historia de la Salud Pública		Editorial Ciencias Médicas	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=0045-9178&lng=en	by-nc/4.0
cub	0258-5936	0258-5936	1819-4087	Cuba	ctr	cultrop	Cultivos Tropicales		Ediciones INCA	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=0258-5936&lng=en	by-nc/4.0
cub	2077-2874		2077-2874	Cuba	edu	EDUMECENTRO	EDUMECENTRO		Universidad de Ciencias Médicas de Villa Clara	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=2077-2874&lng=en	by-nc/4.0
cub	0252-8584	ISSN	0252-8584	Cuba	eyd	Econ. y Desarrollo	Economía y Desarrollo		Dirección de Publicaciones Académicas de la Universidad de La Habana (Editorial UH)	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=0252-8584&lng=en	by-nc/4.0
cub	0864-2141	0864-2141	1561-2902	Cuba	ems	Educ Med Super	Educación Médica Superior		Editorial Ciencias Médicas	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=0864-2141&lng=en	by-nc/4.0
cub	1562-3009	1562-3009	1818-1686	Cuba	fit	Fitosanidad	Fitosanidad		CIDISAV	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=1562-3009&lng=en	by-nc/4.0
cub	1608-8921		1608-8921	Cuba	gme	Gac Méd Espirit	Gaceta Médica Espirituana		Centro Provincial de Información de Ciencias Médicas de la Universidad de Ciencias Médicas Dr. Faustino Pérez Hernández  Sancti Spíritus	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=1608-8921&lng=en	by-nc/4.0
cub	1727-8120		1727-8120	Cuba	hmc	Rev Hum Med	Humanidades Médicas		Centro para el Desarrollo de las Ciencias Sociales y Humanísticas en Salud	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=1727-8120&lng=en	by-nc/4.0
cub	1815-5928		1815-5928	Cuba	eac	EAC	Ingeniería Electrónica, Automática y Comunicaciones		Instituto Superior Politécnico José A. Echeverría. Cujae	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=1815-5928&lng=en	by-nc/4.0
cub	1815-5901		1815-5901	Cuba	rie	Energética	Ingeniería Energética		Instituto Superior Politécnico José A. Echeverría.Cujae	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=1815-5901&lng=en	by-nc/4.0
cub	1680-0338	1680-0338		Cuba	riha	riha	Ingeniería Hidráulica y Ambiental		Instituto Superior Politécnico José A. Echeverría. Cujae	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=1680-0338&lng=en	by-nc/4.0
cub	1815-5936		1815-5936	Cuba	rii	Ing. Ind.	Ingeniería Industrial		Facultad de Ingeniería Industrial, Instituto Superior Politécnico José Antonio Echeverría, Cujae.	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=1815-5936&lng=en	by-nc/4.0
cub	1815-5944		1815-5944	Cuba	im	Ingeniería Mecánica	Ingeniería Mecánica		"Facultad de Ingeniería Mecánica. Instituto Superior Politécnico ""José Antonio Echeverría"""	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=1815-5944&lng=en	by-nc/4.0
cub	1029-3019		1029-3019	Cuba	san	MEDISAN	MEDISAN		Centro Provincial de Ciencias Médicas, Santiago de Cuba	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=1029-3019&lng=en	by-nc/4.0
cub	1727-897X		1727-897X	Cuba	ms	Medisur	MediSur		Facultad de Ciencias Médicas de Cienfuegos, Centro Provincial de Ciencias Médicas Provincia de Cienfuegos.	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=1727-897X&lng=en	by-nc/4.0
cub	1029-3043		1029-3043	Cuba	mdc	Medicentro Electrónica	Medicentro Electrónica		Universidad de Ciencias Médicas de Villa Clara	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=1029-3043&lng=en	by-nc/4.0
cub	0864-084X	0864-084X	2075-5635	Cuba	nuc	Nucleus	Nucleus		CUBAENERGIA	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=0864-084X&lng=en	by-nc/4.0
cub	0864-0394	0864-0394	2078-8452	Cuba	pyf	Pastos y Forrajes	Pastos y Forrajes		"Estación Experimental de Pastos y Forrajes  ""Indio Hatuey"""	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=0864-0394&lng=en	by-nc/4.0
cub	2306-9155		2306-9155	Cuba	rdir	Rev retos	Retos de la Dirección		Centro de Estudios de Dirección Empresarial Territorial de la Universidad de Camagüey Ignacio Agramonte Loynaz	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=2306-9155&lng=en	by-nc/4.0
cub	1025-0255		1025-0255	Cuba	amc	AMC	Revista Archivo Médico de Camagüey		Editorial Ciencias Médicas Camagüey	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=1025-0255&lng=en	by-nc/4.0
cub	0253-5785	2072-2001	0253-5785	Cuba	cag	Centro Agrícola	Revista Centro Agrícola		Editorial Feijóo, Universidad Central de Las Villas	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=0253-5785&lng=en	by-nc/4.0
cub	2071-0054		2071-0054	Cuba	rcta	Rev Cie Téc Agr	Revista Ciencias Técnicas Agropecuarias		Universidad Agraria de La Habana	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=2071-0054&lng=en	by-nc/4.0
cub	1726-6718		1726-6718	Cuba	scar	Rev cuba anestesiol reanim	Revista Cubana de Anestesiología y Reanimación		Editorial Ciencias Médicas	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=1726-6718&lng=en	by-nc/4.0
cub	1682-0037		1682-0037	Cuba	ang	Rev Cubana Angiol Cir Vasc	Revista Cubana de Angiología y Cirugía Vascular		Editorial Ciencias Médicas	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=1682-0037&lng=en	by-nc/4.0
cub	2227-1899		2227-1899	Cuba	rcci	Rev cuba cienc informat	Revista Cubana de Ciencias Informáticas		Editorial Ediciones Futuro	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=2227-1899&lng=en	by-nc/4.0
cub	0034-7493	0034-7493	1561-2945	Cuba	cir	Rev Cubana Cir	Revista Cubana de Cirugía		Editorial Ciencias Médicas	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=0034-7493&lng=en	by-nc/4.0
cub	0257-4314		0257-4314	Cuba	rces	Cubana Edu Superior	Revista Cubana de Educación Superior		Dirección de Publicaciones Académicas de la Universidad de La Habana (Editorial UH)	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=0257-4314&lng=en	by-nc/4.0
cub	1561-2953		1561-2953	Cuba	end	Rev Cubana Endocrinol	Revista Cubana de Endocrinología		Editorial Ciencias Médicas	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=1561-2953&lng=en	by-nc/4.0
cub	0864-0319	0864-0319	1561-2961	Cuba	enf	Rev Cubana Enfermer	Revista Cubana de Enfermería		Editorial Ciencias Médicas	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=0864-0319&lng=en	by-nc/4.0
cub	0034-7507	0034-7507	1561-297X	Cuba	est	Rev Cubana Estomatol	Revista Cubana de Estomatología		Editorial Ciencias Médicas	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=0034-7507&lng=en	by-nc/4.0
cub	0034-7515	0034-7515	1561-2988	Cuba	far	Rev Cubana Farm	Revista Cubana de Farmacia		Editorial Ciencias Médicas	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=0034-7515&lng=en	by-nc/4.0
cub	0864-0289	0864-0289	1561-2996	Cuba	hih	Rev Cubana Hematol Inmunol Hemoter	Revista Cubana de Hematología, Inmunología y Hemoterapia		Editorial Ciencias Médicas	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=0864-0289&lng=en	by-nc/4.0
cub	1561-3003		1561-3003	Cuba	hie	Rev Cubana Hig Epidemiol	Revista Cubana de Higiene y Epidemiología		Editorial Ciencias Médicas	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=1561-3003&lng=en	by-nc/4.0
cub	2307-2113		2307-2113	Cuba	ics	Rev. cuba. inf. cienc. salud	Revista Cubana de Información en Ciencias de la Salud		Editorial Ciencias Médicas	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=2307-2113&lng=en	by-nc/4.0
cub	1684-1859		1684-1859	Cuba	rcim	RCIM	Revista Cubana de Informática Médica		Universidad de Ciencias Médicas de La Habana	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=1684-1859&lng=en	by-nc/4.0
cub	0864-0300	0864-0300	1561-3011	Cuba	ibi	Rev Cubana Invest Bioméd	Revista Cubana de Investigaciones Biomédicas		ECIMED	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=0864-0300&lng=en	by-nc/4.0
cub	0034-7523	0034-7523	1561-302X	Cuba	med	Rev cubana med	Revista Cubana de Medicina		ECIMED	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=0034-7523&lng=en	by-nc/4.0
cub	0864-2125	0864-2125	1561-3038	Cuba	mgi	Rev Cubana Med Gen Integr	Revista Cubana de Medicina General Integral		ECIMED	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=0864-2125&lng=en	by-nc/4.0
cub	0138-6557	0138-6557	1561-3046	Cuba	mil	Rev Cub Med Mil	Revista Cubana de Medicina Militar		ECIMED	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=0138-6557&lng=en	by-nc/4.0
cub	0375-0760	0375-0760	1561-3054	Cuba	mtr	Rev Cubana Med Trop	Revista Cubana de Medicina Tropical	Rev Cubana Med Trop	Centro Nacional de Información de Ciencias Médicas	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=0375-0760&lng=en	by-nc/4.0
cub	0138-600X	0138-600X	1561-3062	Cuba	gin	Rev Cubana Obstet Ginecol	Revista Cubana de Obstetricia y Ginecología		Editorial Ciencias Médicas	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=0138-600X&lng=en	by-nc/4.0
cub	0864-2176	0864-2176	1561-3070	Cuba	oft	Rev Cubana Oftalmol	Revista Cubana de Oftalmología		Editorial Ciencias Médicas	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=0864-2176&lng=en	by-nc/4.0
cub	0864-215X	0864-215X	1561-3100	Cuba	ort	Rev Cubana Ortop Traumatol	Revista Cubana de Ortopedia y Traumatología		Editorial Ciencias Médicas	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=0864-215X&lng=en	by-nc/4.0
cub	0034-7531	0034-7531	1561-3119	Cuba	ped	Rev Cubana Pediatr	Revista Cubana de Pediatría		Editorial Ciencias Médicas	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=0034-7531&lng=en	by-nc/4.0
cub	1028-4796		1028-4796	Cuba	pla	Rev Cubana Plant Med	Revista Cubana de Plantas Medicinales		ECIMED	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=1028-4796&lng=en	by-nc/4.0
cub	2224-5421		2224-5421	Cuba	ind	Rev Cub Quim	Revista Cubana de Química		Ediciones UO, Universidad de Oriente	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=2224-5421&lng=en	by-nc/4.0
cub	1817-5996		1817-5996	Cuba	rcur	Rev Cuba Reumatol	Revista Cubana de Reumatología		Editorial CIMEQ	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=1817-5996&lng=en	by-nc/4.0
cub	0864-3466		0864-3466	Cuba	rcsp	Rev Cubana Salud Pública	Revista Cubana de Salud Pública		Centro Nacional de Información de Ciencias Médicas	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=0864-3466&lng=en	by-nc/4.0
cub	1729-519X		1729-519X	Cuba	rhcm	Rev haban cienc méd	Revista Habanera de Ciencias Médicas		Universidad de Ciencias Médicas de la Habana	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=1729-519X&lng=en	by-nc/4.0
cub	1817-4078		1817-4078	Cuba	rnp	Rev Nov Pob	Revista Novedades en Población		Centro de Estudios Demográficos/UH	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=1817-4078&lng=en	by-nc/4.0
cub	2218-3620		2218-3620	Cuba	rus	Universidad y Sociedad	Revista Universidad y Sociedad		"Editorial ""Universo Sur"""	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=2218-3620&lng=en	by-nc/4.0
cub	1561-3194		1561-3194	Cuba	rpr	Rev Ciencias Médicas	Revista de Ciencias Médicas de Pinar del Río		Editorial Ciencias Médicas	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=1561-3194&lng=en	by-nc/4.0
cub	1010-2752	1010-2752	2224-4697	Cuba	rpv	Rev. Protección Veg.	Revista de Protección Vegetal		Centro Nacional de Sanidad Agropecuaria	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=1010-2752&lng=en	by-nc/4.0
cub	0253-570X	0253-570X	2224-4700	Cuba	rsa	Rev Salud Anim.	Revista de Salud Animal		Centro Nacional de Sanidad Agropecuaria	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=0253-570X&lng=en	by-nc/4.0
cub	2224-6185		2224-6185	Cuba	rtq	RTQ	Tecnología Química		Universidad de Oriente	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=2224-6185&lng=en	by-nc/4.0
cub	0253-9276		0253-9276	Cuba	uh	UH	Universidad de La Habana		Dirección de Publicaciones Académicas de la Universidad de La Habana (Editorial UH)	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=0253-9276&lng=en	by-nc/4.0
cub	1025-028X	1025-028X	1025-0298	Cuba	vac	Vaccimonitor	Vaccimonitor		Finlay Ediciones	http://scielo.sld.cu/scielo.php?script=sci_serial&pid=1025-028X&lng=en	by-nc/4.0
